"","workerid","pref1","order0","simPreference0","simulatedAnswer","numFeatures","normResponse0","simRank1","targetFeature","Answer.time_in_minutes","simPreference2","obj1","obj2","pref0","guessRank0","certainty","order2","evalNum","simRank0","targetFeatureNum","normResponse2","sex","order1","guessRank2","normResponse1","blockNr","obj3","simRank2","simPreference1","utterance","uttCode","response1","pref2","featuresPresent","response0","targetUttCode","guessRank1","response2","item","trialNum","education","enjoyment","language","gender","comments","age","assess"
"845",52,"circle",312,1,111,4,0.5,"circle","shape",11.5447166666667,0,111,312,"cloud","cloud",0.6,111,3,"cloud",1,0.25,"female",332,"square",0.25,3,332,"square",0.5,"solid","22a2b",0.3,"square","['solid', 'polka-dotted', 'blue', 'red']",0.6,"22a2b-2a","circle",0.3,7350,0,"4",2,"English","Male",NA,44,"Yes"
"846",52,"circle",232,1,232,4,0.5,"circle","shape",11.5447166666667,0,331,232,"cloud","cloud",0.6,233,3,"cloud",1,0.166666666666667,"female",331,"square",0.333333333333333,3,233,"square",0.5,"polka-dotted","321",0.4,"square","['polka-dotted', 'blue', 'red', 'green']",0.6,"321-2","circle",0.2,24280,1,"4",2,"English","Male",NA,44,"Yes"
"847",52,"circle",123,1,123,4,0.583333333333333,"circle","shape",11.5447166666667,0,222,123,"cloud","cloud",0.6,222,3,"cloud",1,0.166666666666667,"female",233,"square",0.25,3,233,"square",0.5,"green","22b2b",0.3,"square","['striped', 'polka-dotted', 'red', 'green']",0.7,"22b2b-2","circle",0.2,25230,2,"4",2,"English","Male",NA,44,"Yes"
"848",52,"circle",232,1,132,3,0.652173913043478,"circle","shape",11.5447166666667,0,322,132,"cloud","cloud",0.6,322,3,"cloud",1,0.130434782608696,"female",132,"square",0.217391304347826,3,232,"square",0.5,"red","321",0.25,"square","['striped', 'polka-dotted', 'red']",0.75,"321-3","circle",0.15,6790,3,"4",2,"English","Male",NA,44,"Yes"
"849",53,"striped",112,0.5,333,4,0,"solid","texture",11.26785,1,112,313,"solid","polka-dotted",1,333,3,"polka-dotted",2,0.666666666666667,"female",313,"striped",0.333333333333333,0,333,"striped",0,"square","22a2b",0.5,"polka-dotted","['cloud', 'square', 'red', 'green']",0,"22a2b-2b","solid",1,27991,0,"2",2,"English",NA,"That was really interesting to complete.",34,"Yes"
"850",53,"striped",113,0.5,233,4,0,"solid","texture",11.26785,1,113,323,"solid","polka-dotted",1,323,3,"polka-dotted",2,0.869565217391304,"female",233,"striped",0.130434782608696,0,233,"striped",0,"green","311",0.15,"polka-dotted","['cloud', 'circle', 'square', 'green']",0,"311-3","solid",1,25711,1,"2",2,"English",NA,"That was really interesting to complete.",34,"Yes"
"851",53,"striped",111,0.5,333,4,0,"solid","texture",11.26785,1,111,323,"solid","polka-dotted",1,323,3,"polka-dotted",2,1,"female",333,"striped",0,0,333,"striped",0,"green","22a1",0,"polka-dotted","['cloud', 'square', 'blue', 'green']",0,"22a1-3","solid",1,28531,2,"2",2,"English",NA,"That was really interesting to complete.",34,"Yes"
"852",53,"striped",213,0.5,213,4,0.130434782608696,"solid","texture",11.26785,1,321,213,"solid","polka-dotted",1,223,3,"polka-dotted",2,0.869565217391304,"female",321,"striped",0,0,223,"striped",0,"circle","22a2b",0,"polka-dotted","['circle', 'square', 'blue', 'green']",0.15,"22a2b-2b","solid",1,17161,3,"2",2,"English",NA,"That was really interesting to complete.",34,"Yes"
"853",53,"striped",132,1,132,4,0.333333333333333,"polka-dotted","texture",11.26785,0.5,122,132,"solid","polka-dotted",1,122,2,"solid",2,0.555555555555555,"female",223,"striped",0.111111111111111,1,223,"striped",0,"red","22a2b",0.15,"polka-dotted","['cloud', 'circle', 'red', 'green']",0.45,"22a2b-2b","solid",0.75,16571,0,"2",2,"English",NA,"That was really interesting to complete.",34,"Yes"
"854",53,"striped",132,1,211,5,0.3,"polka-dotted","texture",11.26785,0.5,211,321,"solid","polka-dotted",1,321,2,"solid",2,0.6,"female",211,"striped",0.1,1,132,"striped",0,"blue","211",0.15,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'red']",0.45,"211-3","solid",0.9,4661,1,"2",2,"English",NA,"That was really interesting to complete.",34,"Yes"
"855",53,"striped",332,1,213,5,0.333333333333333,"polka-dotted","texture",11.26785,0.5,332,213,"solid","polka-dotted",1,213,2,"solid",2,0.666666666666667,"female",123,"striped",0,1,123,"striped",0,"green","211",0,"polka-dotted","['cloud', 'circle', 'square', 'red', 'green']",0.45,"211-3","solid",0.9,15181,2,"2",2,"English",NA,"That was really interesting to complete.",34,"Yes"
"856",53,"striped",121,1,112,3,0.375,"polka-dotted","texture",11.26785,0.5,121,112,"solid","polka-dotted",1,122,2,"solid",2,0.625,"female",112,"striped",0,1,122,"striped",0,"cloud","322b",0,"polka-dotted","['cloud', 'blue', 'red']",0.6,"322b-2","solid",1,2590,3,"2",2,"English",NA,"That was really interesting to complete.",34,"Yes"
"857",53,"striped",233,0.5,223,3,0.333333333333333,"solid","texture",11.26785,0,222,223,"solid","striped",0.75,222,2,"striped",2,0.133333333333333,"female",223,"solid",0.533333333333333,2,233,"polka-dotted",1,"circle","322b",0.8,"polka-dotted","['circle', 'red', 'green']",0.5,"322b-2","polka-dotted",0.2,25440,0,"2",2,"English",NA,"That was really interesting to complete.",34,"Yes"
"858",53,"striped",231,0.5,123,4,0.333333333333333,"solid","texture",11.26785,0,231,123,"solid","striped",0.75,123,2,"striped",2,0.133333333333333,"female",133,"solid",0.533333333333333,2,133,"polka-dotted",1,"green","22a2b",0.8,"polka-dotted","['cloud', 'circle', 'blue', 'green']",0.5,"22a2b-2b","polka-dotted",0.2,22411,1,"2",2,"English",NA,"That was really interesting to complete.",34,"Yes"
"859",53,"striped",321,0.5,321,4,0.333333333333333,"solid","texture",11.26785,0,321,331,"solid","striped",0.75,212,2,"striped",2,0.133333333333333,"female",331,"solid",0.533333333333333,2,212,"polka-dotted",1,"square","22a1",0.8,"polka-dotted","['circle', 'square', 'blue', 'red']",0.5,"22a1-3","polka-dotted",0.2,1531,2,"2",2,"English",NA,"That was really interesting to complete.",34,"Yes"
"860",53,"striped",123,0.5,123,4,0.142857142857143,"solid","texture",11.26785,0,331,313,"solid","striped",0.75,313,2,"striped",2,0.142857142857143,"female",331,"solid",0.714285714285714,2,123,"polka-dotted",1,"green","22b1",1,"polka-dotted","['cloud', 'square', 'blue', 'green']",0.2,"22b1-3","polka-dotted",0.2,15281,3,"2",2,"English",NA,"That was really interesting to complete.",34,"Yes"
"861",53,"circle",223,0.5,223,3,0.1875,"cloud","shape",11.26785,0,113,213,"cloud","circle",0.7,213,2,"circle",1,0.3125,"female",113,"cloud",0.5,3,223,"square",1,"green","322b",0.8,"square","['solid', 'striped', 'green']",0.3,"322b-2","square",0.5,17290,0,"2",2,"English",NA,"That was really interesting to complete.",34,"Yes"
"862",53,"circle",132,0.5,233,4,0.1875,"cloud","shape",11.26785,0,331,132,"cloud","circle",0.7,331,2,"circle",1,0.3125,"female",233,"cloud",0.5,3,233,"square",1,"polka-dotted","311",0.8,"square","['polka-dotted', 'blue', 'red', 'green']",0.3,"311-3","square",0.5,24130,1,"2",2,"English",NA,"That was really interesting to complete.",34,"Yes"
"863",53,"circle",212,0.5,212,4,0.2,"cloud","shape",11.26785,0,221,212,"cloud","circle",0.7,312,2,"circle",1,0.266666666666667,"female",221,"cloud",0.533333333333333,3,312,"square",1,"red","22a2b",0.8,"square","['solid', 'striped', 'blue', 'red']",0.3,"22a2b-2b","square",0.4,2140,2,"2",2,"English",NA,"That was really interesting to complete.",34,"Yes"
"864",53,"circle",223,0.5,223,4,0.2,"cloud","shape",11.26785,0,121,222,"cloud","circle",0.7,121,2,"circle",1,0.266666666666667,"female",222,"cloud",0.533333333333333,3,223,"square",1,"striped","321",0.8,"square","['striped', 'blue', 'red', 'green']",0.3,"321-2","square",0.4,16210,3,"2",2,"English",NA,"That was really interesting to complete.",34,"Yes"
"865",54,"red",223,0,211,4,0.590909090909091,"red","color",10.2674333333333,1,211,232,"blue","blue",0.75,211,1,"green",3,0.136363636363636,"male",232,"red",0.272727272727273,0,223,"blue",0.5,"solid","311",0.3,"green","['circle', 'solid', 'striped', 'polka-dotted']",0.65,"311-3","green",0.15,16611,0,"3",1,"english","Male",NA,21,"Yes"
"866",54,"red",112,0,213,4,0.25,"red","color",10.2674333333333,1,221,112,"blue","blue",0.75,213,1,"green",3,0.535714285714286,"male",221,"red",0.214285714285714,0,213,"blue",0.5,"circle","22b1",0.3,"green","['cloud', 'circle', 'solid', 'striped']",0.35,"22b1-3","green",0.75,10092,1,"3",1,"english","Male",NA,21,"Yes"
"867",54,"red",133,0,133,4,0.3125,"red","color",10.2674333333333,1,112,332,"blue","blue",0.75,112,1,"green",3,0.46875,"male",332,"red",0.21875,0,133,"blue",0.5,"polka-dotted","22b2b",0.35,"green","['cloud', 'square', 'solid', 'polka-dotted']",0.5,"22b2b-2","green",0.75,21692,2,"3",1,"english","Male",NA,21,"Yes"
"868",54,"red",212,0,212,4,0.371428571428571,"red","color",10.2674333333333,1,111,212,"blue","blue",0.75,111,1,"green",3,0.342857142857143,"male",222,"red",0.285714285714286,0,222,"blue",0.5,"circle","22a2b",0.5,"green","['cloud', 'circle', 'solid', 'striped']",0.65,"22a2b-2a","green",0.6,3312,3,"3",1,"english","Male",NA,21,"Yes"
"869",54,"red",322,0.5,331,4,0.484848484848485,"blue","color",10.2674333333333,1,121,331,"blue","green",0.8,121,3,"green",3,0.393939393939394,"male",331,"red",0.121212121212121,1,322,"red",0,"square","22b2b",0.2,"green","['cloud', 'square', 'striped', 'polka-dotted']",0.8,"22b2b-2","blue",0.65,3952,0,"3",1,"english","Male",NA,21,"Yes"
"870",54,"red",221,0.5,223,4,0.324324324324324,"blue","color",10.2674333333333,1,221,332,"blue","green",0.8,332,3,"green",3,0.459459459459459,"male",223,"red",0.216216216216216,1,223,"red",0,"circle","22a1",0.4,"green","['circle', 'square', 'striped', 'polka-dotted']",0.6,"22a1-3","blue",0.85,16802,1,"3",1,"english","Male",NA,21,"Yes"
"871",54,"red",222,0.5,131,5,0.375,"blue","color",10.2674333333333,1,131,222,"blue","green",0.8,332,3,"green",3,0.425,"male",131,"red",0.2,1,332,"red",0,"polka-dotted","22b1",0.4,"green","['cloud', 'circle', 'square', 'striped', 'polka-dotted']",0.75,"22b1-2","blue",0.85,7642,2,"3",1,"english","Male",NA,21,"Yes"
"872",54,"red",311,0.5,213,4,0.348837209302326,"blue","color",10.2674333333333,1,311,331,"blue","green",0.8,213,3,"green",3,0.465116279069767,"male",331,"red",0.186046511627907,1,213,"red",0,"solid","22a2b",0.4,"green","['circle', 'square', 'solid', 'polka-dotted']",0.75,"22a2b-2a","blue",1,9992,3,"3",1,"english","Male",NA,21,"Yes"
"873",54,"striped",121,0.5,121,4,0.214285714285714,"solid","texture",10.2674333333333,0,121,113,"solid","striped",0.75,113,2,"striped",2,0.214285714285714,"male",333,"solid",0.571428571428571,2,333,"polka-dotted",1,"cloud","22b1",0.8,"polka-dotted","['cloud', 'square', 'blue', 'green']",0.3,"22b1-3","polka-dotted",0.3,27561,0,"3",1,"english","Male",NA,21,"Yes"
"874",54,"striped",132,0.5,322,5,0.208333333333333,"solid","texture",10.2674333333333,0,231,322,"solid","striped",0.75,231,2,"striped",2,0.125,"male",322,"solid",0.666666666666667,2,132,"polka-dotted",1,"red","22b1",0.8,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'red']",0.25,"22b1-2","polka-dotted",0.15,5531,1,"3",1,"english","Male",NA,21,"Yes"
"875",54,"striped",311,0.5,321,4,0,"solid","texture",10.2674333333333,0,311,321,"solid","striped",0.75,122,2,"striped",2,0.157894736842105,"male",321,"solid",0.842105263157895,2,122,"polka-dotted",1,"blue","22a2b",0.8,"polka-dotted","['cloud', 'square', 'blue', 'red']",0,"22a2b-2b","polka-dotted",0.15,2321,2,"3",1,"english","Male",NA,21,"Yes"
"876",54,"striped",333,0.5,333,3,0,"solid","texture",10.2674333333333,0,311,331,"solid","striped",0.75,311,2,"striped",2,0.157894736842105,"male",331,"solid",0.842105263157895,2,333,"polka-dotted",1,"green","322b",0.8,"polka-dotted","['square', 'blue', 'green']",0,"322b-2","polka-dotted",0.15,26300,3,"3",1,"english","Male",NA,21,"Yes"
"877",54,"striped",221,1,112,4,0.484848484848485,"polka-dotted","texture",10.2674333333333,0.5,221,112,"solid","solid",0.8,112,3,"solid",2,0.212121212121212,"male",132,"striped",0.303030303030303,3,132,"striped",0,"red","22a1",0.5,"polka-dotted","['cloud', 'circle', 'blue', 'red']",0.8,"22a1-3","polka-dotted",0.35,4951,0,"3",1,"english","Male",NA,21,"Yes"
"878",54,"striped",312,1,133,4,0.421052631578947,"polka-dotted","texture",10.2674333333333,0.5,312,122,"solid","solid",0.8,122,3,"solid",2,0.421052631578947,"male",133,"striped",0.157894736842105,3,133,"striped",0,"cloud","22b1",0.3,"polka-dotted","['cloud', 'square', 'red', 'green']",0.8,"22b1-3","polka-dotted",0.8,21011,1,"3",1,"english","Male",NA,21,"Yes"
"879",54,"striped",332,1,332,5,0.421052631578947,"polka-dotted","texture",10.2674333333333,0.5,121,222,"solid","solid",0.8,121,3,"solid",2,0.421052631578947,"male",222,"striped",0.157894736842105,3,332,"striped",0,"red","22b1",0.3,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'red']",0.8,"22b1-2","polka-dotted",0.8,7611,2,"3",1,"english","Male",NA,21,"Yes"
"880",54,"striped",232,1,312,4,0.457142857142857,"polka-dotted","texture",10.2674333333333,0.5,312,122,"solid","solid",0.8,312,3,"solid",2,0.371428571428571,"male",122,"striped",0.171428571428571,3,232,"striped",0,"red","311",0.3,"polka-dotted","['cloud', 'circle', 'square', 'red']",0.8,"311-3","polka-dotted",0.65,6371,3,"3",1,"english","Male",NA,21,"Yes"
"881",55,"circle",111,0.5,133,4,0.6,"cloud","shape",6.83115,0,111,311,"cloud","circle",1,311,3,"circle",1,0,"female",133,"square",0.4,0,133,"square",1,"polka-dotted","22a2b",0.5,"square","['solid', 'polka-dotted', 'blue', 'green']",0.75,"22a2b-2b","cloud",0,20250,0,"3",2," English","Female","Thank you! fun task!",26,"Yes"
"882",55,"circle",213,0.5,213,4,0.393939393939394,"cloud","shape",6.83115,0,213,323,"cloud","circle",1,323,3,"circle",1,0,"female",133,"square",0.606060606060606,0,133,"square",1,"green","311",1,"square","['solid', 'striped', 'polka-dotted', 'green']",0.65,"311-3","cloud",0,22960,1,"3",2," English","Female","Thank you! fun task!",26,"Yes"
"883",55,"circle",233,0.5,233,4,0.333333333333333,"cloud","shape",6.83115,0,331,132,"cloud","circle",1,331,3,"circle",1,0,"female",132,"square",0.666666666666667,0,233,"square",1,"polka-dotted","311",1,"square","['polka-dotted', 'blue', 'red', 'green']",0.5,"311-3","cloud",0,24130,2,"3",2," English","Female","Thank you! fun task!",26,"Yes"
"884",55,"circle",232,0.5,232,4,0.2,"cloud","shape",6.83115,0,121,331,"cloud","circle",1,331,3,"circle",1,0,"female",121,"square",0.8,0,232,"square",1,"polka-dotted","22b1",1,"square","['striped', 'polka-dotted', 'blue', 'red']",0.25,"22b1-3","cloud",0,5910,3,"3",2," English","Female","Thank you! fun task!",26,"Yes"
"885",55,"striped",222,1,332,4,0.277777777777778,"polka-dotted","texture",6.83115,0.5,221,222,"solid","solid",1,221,3,"solid",2,0.444444444444444,"female",332,"striped",0.277777777777778,1,332,"striped",0,"red","22a2b",0.5,"polka-dotted","['circle', 'square', 'blue', 'red']",0.5,"22a2b-2a","polka-dotted",0.8,7621,0,"3",2," English","Female","Thank you! fun task!",26,"Yes"
"886",55,"striped",113,1,113,4,0.5,"polka-dotted","texture",6.83115,0.5,132,113,"solid","solid",1,132,3,"solid",2,0.25,"female",213,"striped",0.25,1,213,"striped",0,"cloud","22a2b",0.5,"polka-dotted","['cloud', 'circle', 'red', 'green']",1,"22a2b-2a","polka-dotted",0.5,11371,1,"3",2," English","Female","Thank you! fun task!",26,"Yes"
"887",55,"striped",211,1,211,3,0.588235294117647,"polka-dotted","texture",6.83115,0.5,211,221,"solid","solid",1,221,3,"solid",2,0.205882352941176,"female",232,"striped",0.205882352941176,1,232,"striped",0,"circle","321",0.35,"polka-dotted","['circle', 'blue', 'red']",1,"321-3","polka-dotted",0.35,5670,2,"3",2," English","Female","Thank you! fun task!",26,"Yes"
"888",55,"striped",231,1,112,4,0.769230769230769,"polka-dotted","texture",6.83115,0.5,231,112,"solid","solid",1,222,3,"solid",2,0.115384615384615,"female",112,"striped",0.115384615384615,1,222,"striped",0,"red","22b1",0.15,"polka-dotted","['cloud', 'circle', 'blue', 'red']",1,"22b1-3","polka-dotted",0.15,3291,3,"3",2," English","Female","Thank you! fun task!",26,"Yes"
"889",55,"red",332,0,323,4,0.25,"red","color",6.83115,1,132,332,"blue","green",1,132,3,"green",3,0.5,"female",323,"blue",0.25,2,323,"blue",0.5,"square","22a2b",0.5,"green","['cloud', 'square', 'striped', 'polka-dotted']",0.5,"22a2b-2a","red",1,19222,0,"3",2," English","Female","Thank you! fun task!",26,"Yes"
"890",55,"red",321,0,123,4,0.142857142857143,"red","color",6.83115,1,321,222,"blue","green",1,123,3,"green",3,0.714285714285714,"female",222,"blue",0.142857142857143,2,123,"blue",0.5,"striped","311",0.2,"green","['cloud', 'circle', 'square', 'striped']",0.2,"311-3","red",1,14131,1,"3",2," English","Female","Thank you! fun task!",26,"Yes"
"891",55,"red",123,0,123,4,0,"red","color",6.83115,1,121,123,"blue","green",1,121,3,"green",3,0.833333333333333,"female",333,"blue",0.166666666666667,2,333,"blue",0.5,"cloud","22a2b",0.2,"green","['cloud', 'square', 'striped', 'polka-dotted']",0,"22a2b-2b","red",1,28132,2,"3",2," English","Female","Thank you! fun task!",26,"Yes"
"892",55,"red",221,0,213,4,0,"red","color",6.83115,1,221,112,"blue","green",1,213,3,"green",3,0.833333333333333,"female",112,"blue",0.166666666666667,2,213,"blue",0.5,"circle","22b1",0.2,"green","['cloud', 'circle', 'solid', 'striped']",0,"22b1-3","red",1,10092,3,"3",2," English","Female","Thank you! fun task!",26,"Yes"
"893",55,"striped",233,0,233,3,0.25,"striped","texture",6.83115,1,113,123,"solid","polka-dotted",1,123,3,"polka-dotted",2,0.5,"female",113,"solid",0.25,3,233,"solid",0.5,"green","321",0.5,"polka-dotted","['cloud', 'circle', 'green']",0.5,"321-3","striped",1,25281,0,"3",2," English","Female","Thank you! fun task!",26,"Yes"
"894",55,"striped",211,0,232,4,0.166666666666667,"striped","texture",6.83115,1,211,232,"solid","polka-dotted",1,223,3,"polka-dotted",2,0.666666666666667,"female",232,"solid",0.166666666666667,3,223,"solid",0.5,"circle","311",0.25,"polka-dotted","['circle', 'blue', 'red', 'green']",0.25,"311-3","striped",1,16610,1,"3",2," English","Female","Thank you! fun task!",26,"Yes"
"895",55,"striped",132,0,132,4,0,"striped","texture",6.83115,1,212,322,"solid","polka-dotted",1,212,3,"polka-dotted",2,1,"female",322,"solid",0,3,132,"solid",0.5,"red","311",0,"polka-dotted","['cloud', 'circle', 'square', 'red']",0,"311-3","striped",1,5561,2,"3",2," English","Female","Thank you! fun task!",26,"Yes"
"896",55,"striped",312,0,131,5,0,"striped","texture",6.83115,1,211,131,"solid","polka-dotted",1,131,3,"polka-dotted",2,1,"female",211,"solid",0,3,312,"solid",0.5,"blue","22b1",0,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'red']",0,"22b1-2","striped",1,1811,3,"3",2," English","Female","Thank you! fun task!",26,"Yes"
"897",56,"red",223,0,223,4,0.344827586206897,"red","color",9.26931666666667,1,222,313,"blue","green",0.85,313,3,"green",3,0.482758620689655,"male",222,"blue",0.172413793103448,0,223,"blue",0.5,"circle","22a2b",0.25,"green","['circle', 'square', 'solid', 'striped']",0.5,"22a2b-2b","red",0.7,17432,0,"4",2,"English","Male","No comments!",64,"Yes"
"898",56,"red",121,0,113,4,0.192307692307692,"red","color",9.26931666666667,1,121,113,"blue","green",0.85,323,3,"green",3,0.615384615384615,"male",113,"blue",0.192307692307692,0,323,"blue",0.5,"cloud","22b2b",0.25,"green","['cloud', 'square', 'solid', 'striped']",0.25,"22b2b-2","red",0.8,19272,1,"4",2,"English","Male","No comments!",64,"Yes"
"899",56,"red",222,0,122,3,0,"red","color",9.26931666666667,1,121,122,"blue","green",0.85,121,3,"green",3,0.72,"male",122,"blue",0.28,0,222,"blue",0.5,"cloud","322b",0.35,"green","['cloud', 'circle', 'striped']",0,"322b-2","red",0.9,3551,2,"4",2,"English","Male","No comments!",64,"Yes"
"900",56,"red",331,0,132,4,0,"red","color",9.26931666666667,1,331,132,"blue","green",0.85,232,3,"green",3,0.620689655172414,"male",132,"blue",0.379310344827586,0,232,"blue",0.5,"polka-dotted","321",0.55,"green","['cloud', 'circle', 'square', 'polka-dotted']",0,"321-2","red",0.9,6731,3,"4",2,"English","Male","No comments!",64,"Yes"
"901",56,"red",232,1,121,4,0.413793103448276,"red","color",9.26931666666667,0,121,232,"blue","blue",0.85,123,3,"blue",3,0.241379310344828,"male",121,"green",0.344827586206897,1,123,"green",0.5,"cloud","22a1",0.5,"green","['cloud', 'circle', 'striped', 'polka-dotted']",0.6,"22a1-3","red",0.35,14532,0,"4",2,"English","Male","No comments!",64,"Yes"
"902",56,"red",233,1,231,3,0.5,"red","color",9.26931666666667,0,231,222,"blue","blue",0.85,231,3,"blue",3,0.205882352941176,"male",222,"green",0.294117647058823,1,233,"green",0.5,"circle","321",0.5,"green","['circle', 'striped', 'polka-dotted']",0.85,"321-3","red",0.35,23851,1,"4",2,"English","Male","No comments!",64,"Yes"
"903",56,"red",233,1,132,4,0.53125,"red","color",9.26931666666667,0,132,233,"blue","blue",0.85,333,3,"blue",3,0.03125,"male",132,"green",0.4375,1,333,"green",0.5,"polka-dotted","321",0.7,"green","['cloud', 'circle', 'square', 'polka-dotted']",0.85,"321-2","red",0.05,29151,2,"4",2,"English","Male","No comments!",64,"Yes"
"904",56,"red",332,1,332,4,0.515151515151515,"red","color",9.26931666666667,0,112,332,"blue","blue",0.85,133,3,"blue",3,0.0303030303030303,"male",112,"green",0.454545454545455,1,133,"green",0.5,"polka-dotted","22b2b",0.75,"green","['cloud', 'square', 'solid', 'polka-dotted']",0.85,"22b2b-2","red",0.05,21692,3,"4",2,"English","Male","No comments!",64,"Yes"
"905",56,"red",223,0.5,231,3,0.483870967741935,"blue","color",9.26931666666667,1,231,232,"blue","blue",1,231,2,"green",3,0.32258064516129,"male",232,"red",0.193548387096774,2,223,"red",0,"polka-dotted","321",0.3,"green","['circle', 'striped', 'polka-dotted']",0.75,"321-3","green",0.5,16671,0,"4",2,"English","Male","No comments!",64,"Yes"
"906",56,"red",212,0.5,231,3,0.516129032258065,"blue","color",9.26931666666667,1,231,212,"blue","blue",1,232,2,"green",3,0.32258064516129,"male",231,"red",0.161290322580645,2,232,"red",0,"polka-dotted","322b",0.25,"green","['circle', 'solid', 'polka-dotted']",0.8,"322b-2","green",0.5,6121,1,"4",2,"English","Male","No comments!",64,"Yes"
"907",56,"red",332,0.5,223,4,0.566666666666667,"blue","color",9.26931666666667,1,221,332,"blue","blue",1,221,2,"green",3,0.266666666666667,"male",223,"red",0.166666666666667,2,223,"red",0,"circle","22a1",0.25,"green","['circle', 'square', 'striped', 'polka-dotted']",0.85,"22a1-3","green",0.4,16802,2,"4",2,"English","Male","No comments!",64,"Yes"
"908",56,"red",113,0.5,113,3,0.580645161290323,"blue","color",9.26931666666667,1,112,212,"blue","blue",1,212,2,"green",3,0.419354838709677,"male",112,"red",0,2,113,"red",0,"cloud","322b",0,"green","['cloud', 'circle', 'solid']",0.9,"322b-2","green",0.65,8701,3,"4",2,"English","Male","No comments!",64,"Yes"
"909",56,"red",133,0,333,3,0.32258064516129,"red","color",9.26931666666667,1,332,133,"blue","green",0.95,332,3,"green",3,0.483870967741935,"male",333,"blue",0.193548387096774,3,333,"blue",0.5,"square","322b",0.3,"green","['cloud', 'square', 'polka-dotted']",0.5,"322b-2","red",0.75,28931,0,"4",2,"English","Male","No comments!",64,"Yes"
"910",56,"red",211,0,132,5,0.0967741935483871,"red","color",9.26931666666667,1,211,331,"blue","green",0.95,132,3,"green",3,0.516129032258065,"male",331,"blue",0.387096774193548,3,132,"blue",0.5,"polka-dotted","22b1",0.6,"green","['cloud', 'circle', 'square', 'solid', 'polka-dotted']",0.15,"22b1-2","red",0.8,4842,1,"4",2,"English","Male","No comments!",64,"Yes"
"911",56,"red",113,0,113,4,0.0606060606060606,"red","color",9.26931666666667,1,112,332,"blue","green",0.95,112,3,"green",3,0.575757575757576,"male",332,"blue",0.363636363636364,3,113,"blue",0.5,"cloud","22a2b",0.6,"green","['cloud', 'square', 'solid', 'polka-dotted']",0.1,"22a2b-2b","red",0.95,9612,2,"4",2,"English","Male","No comments!",64,"Yes"
"912",56,"red",212,0,212,4,0.0588235294117647,"red","color",9.26931666666667,1,231,212,"blue","green",0.95,222,3,"green",3,0.558823529411765,"male",231,"blue",0.382352941176471,3,222,"blue",0.5,"circle","321",0.65,"green","['circle', 'solid', 'striped', 'polka-dotted']",0.1,"321-2","red",0.95,3381,3,"4",2,"English","Male","No comments!",64,"Yes"
"913",57,"striped",211,1,211,4,1,"striped","texture",13.4021833333333,0,211,313,"solid","solid",0.95,313,2,"solid",2,0,"female",333,"striped",0,0,333,"polka-dotted",0.5,"circle","22a2b",0,"polka-dotted","['circle', 'square', 'blue', 'green']",1,"22a2b-2b","polka-dotted",0,27911,0,"3",2,"English","Female","This was so much fun. I hope you submit another HIT like it and I am lucky enough to snag it. Thanks for brightening my day!",50,"Yes"
"914",57,"striped",222,1,322,4,0.75,"striped","texture",13.4021833333333,0,112,222,"solid","solid",0.95,112,2,"solid",2,0,"female",322,"striped",0.25,0,322,"polka-dotted",0.5,"square","321",0.3,"polka-dotted","['cloud', 'circle', 'square', 'red']",0.9,"321-2","polka-dotted",0,4511,1,"3",2,"English","Female","This was so much fun. I hope you submit another HIT like it and I am lucky enough to snag it. Thanks for brightening my day!",50,"Yes"
"915",57,"striped",323,1,313,2,1,"striped","texture",13.4021833333333,0,313,323,"solid","solid",0.95,313,2,"solid",2,0,"female",333,"striped",0,0,333,"polka-dotted",0.5,"green","331",0,"polka-dotted","['square', 'green']",0.95,"331-3","polka-dotted",0,28730,2,"3",2,"English","Female","This was so much fun. I hope you submit another HIT like it and I am lucky enough to snag it. Thanks for brightening my day!",50,"Yes"
"916",57,"striped",323,1,323,4,1,"striped","texture",13.4021833333333,0,222,232,"solid","solid",0.95,222,2,"solid",2,0,"female",232,"striped",0,0,323,"polka-dotted",0.5,"green","22a2b",0,"polka-dotted","['circle', 'square', 'red', 'green']",1,"22a2b-2b","polka-dotted",0,19041,3,"3",2,"English","Female","This was so much fun. I hope you submit another HIT like it and I am lucky enough to snag it. Thanks for brightening my day!",50,"Yes"
"917",57,"red",232,0,133,3,0.259259259259259,"red","color",13.4021833333333,1,131,232,"blue","blue",0.4,133,1,"green",3,0.740740740740741,"female",131,"red",0,1,133,"blue",0.5,"polka-dotted","321",0,"green","['cloud', 'circle', 'polka-dotted']",0.35,"321-3","green",1,21501,0,"3",2,"English","Female","This was so much fun. I hope you submit another HIT like it and I am lucky enough to snag it. Thanks for brightening my day!",50,"Yes"
"918",57,"red",123,0,123,4,0.411764705882353,"red","color",13.4021833333333,1,121,332,"blue","blue",0.4,121,1,"green",3,0.588235294117647,"female",332,"red",0,1,123,"blue",0.5,"striped","22a1",0,"green","['cloud', 'square', 'striped', 'polka-dotted']",0.7,"22a1-3","green",1,14692,1,"3",2,"English","Female","This was so much fun. I hope you submit another HIT like it and I am lucky enough to snag it. Thanks for brightening my day!",50,"Yes"
