"","pref1","order0","simPreference0","slide_number","simulatedAnswer","numFeatures","normResponse0","simRank1","targetFeature","Answer.time_in_minutes","simPreference2","trial_type","obj1","obj2","pref0","name","guessRank0","certainty","order2","evalNum","simRank0","targetFeatureNum","normResponse2","sex","order1","guessRank2","normResponse1","blockNr","obj3","workerid","simRank2","simPreference1","utterance","uttCode","response1","pref2","featuresPresent","response0","targetUttCode","guessRank1","response2","item","trialNum"
"1184","red",211,0.5,12,331,4,0.411764705882353,"blue","color",9.25801666666667,1,"task",211,331,"blue","task","green",1,312,2,"green",3,0.588235294117647,"female",331,"blue",0,1,312,49,"red",0,"square","22b2b",0,"green","['circle', 'square', 'solid', 'polka-dotted']",0.7,"22b2b-2","red",1,1942,1
"1185","red",222,0.5,13,233,3,0.411764705882353,"blue","color",9.25801666666667,1,"task",231,222,"blue","task","green",1,231,2,"green",3,0.588235294117647,"female",233,"blue",0,1,233,49,"red",0,"polka-dotted","321",0,"green","['circle', 'striped', 'polka-dotted']",0.7,"321-3","red",1,23851,2
"1186","red",232,0.5,14,231,3,0,"blue","color",9.25801666666667,1,"task",231,232,"blue","task","green",1,223,2,"green",3,1,"female",231,"blue",0,1,223,49,"red",0,"polka-dotted","321",0,"green","['circle', 'striped', 'polka-dotted']",0,"321-3","red",1,16671,3
"1187",NA,NA,NA,NA,NA,NA,NA,"blue",NA,9.25801666666667,NA,NA,NA,NA,NA,NA,"green",1,NA,2,"green",NA,NA,NA,NA,"blue",NA,NA,NA,49,"red",NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA
"1188",NA,NA,NA,NA,NA,NA,NA,"blue",NA,9.25801666666667,NA,NA,NA,NA,NA,NA,"green",1,NA,2,"green",NA,NA,NA,NA,"blue",NA,NA,NA,49,"red",NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA
"1189","circle",223,0.5,19,121,4,0.571428571428571,"cloud","shape",9.25801666666667,1,"task",121,223,"cloud","task","square",1,121,3,"square",1,0.285714285714286,"female",333,"circle",0.142857142857143,2,333,49,"circle",0,"striped","22b1",0.25,"square","['striped', 'polka-dotted', 'blue', 'green']",1,"22b1-3","cloud",0.5,28340,0
"1190","circle",121,0.5,20,121,5,0.606060606060606,"cloud","shape",9.25801666666667,1,"task",211,121,"cloud","task","square",1,211,3,"square",1,0.303030303030303,"female",333,"circle",0.0909090909090909,2,333,49,"circle",0,"blue","211",0.15,"square","['solid', 'striped', 'polka-dotted', 'blue', 'green']",1,"211-3","cloud",0.5,26040,1
"1191","circle",312,0.5,21,312,5,0.333333333333333,"cloud","shape",9.25801666666667,1,"task",231,312,"cloud","task","square",1,122,3,"square",1,0.666666666666667,"female",231,"circle",0,2,122,49,"circle",0,"red","211",0,"square","['solid', 'striped', 'polka-dotted', 'blue', 'red']",0.5,"211-3","cloud",1,2820,2
"1192","circle",233,0.5,22,113,4,0.333333333333333,"cloud","shape",9.25801666666667,1,"task",231,113,"cloud","task","square",1,113,3,"square",1,0.666666666666667,"female",231,"circle",0,2,233,49,"circle",0,"green","22a2b",0,"square","['solid', 'polka-dotted', 'blue', 'green']",0.5,"22a2b-2a","cloud",1,24600,3
"1193",NA,NA,NA,NA,NA,NA,NA,"cloud",NA,9.25801666666667,NA,NA,NA,NA,NA,NA,"square",1,NA,3,"square",NA,NA,NA,NA,"circle",NA,NA,NA,49,"circle",NA,NA,NA,NA,NA,NA,NA,NA,"cloud",NA,NA,NA
"1194",NA,NA,NA,NA,NA,NA,NA,"cloud",NA,9.25801666666667,NA,NA,NA,NA,NA,NA,"square",1,NA,3,"square",NA,NA,NA,NA,"circle",NA,NA,NA,49,"circle",NA,NA,NA,NA,NA,NA,NA,NA,"cloud",NA,NA,NA
"1195","circle",311,0.5,27,213,4,0,"cloud","shape",9.25801666666667,0,"task",311,112,"cloud","task","circle",1,213,3,"circle",1,0,"female",112,"square",1,3,213,49,"square",1,"solid","311",1,"square","['solid', 'blue', 'red', 'green']",0,"311-3","cloud",0,10070,0
"1196","circle",133,0.5,28,232,4,0,"cloud","shape",9.25801666666667,0,"task",331,232,"cloud","task","circle",1,232,3,"circle",1,0,"female",331,"square",1,3,133,49,"square",1,"polka-dotted","311",1,"square","['polka-dotted', 'blue', 'red', 'green']",0,"311-3","cloud",0,21520,1
"1197","circle",321,0.5,29,211,3,0,"cloud","shape",9.25801666666667,0,"task",111,211,"cloud","task","circle",1,211,3,"circle",1,0,"female",111,"square",1,3,321,49,"square",1,"solid","321",1,"square","['solid', 'striped', 'blue']",0,"321-3","cloud",0,100,2
"1198","circle",122,0.5,30,122,4,0.333333333333333,"cloud","shape",9.25801666666667,0,"task",321,122,"cloud","task","circle",1,321,3,"circle",1,0,"female",323,"square",0.666666666666667,3,323,49,"square",1,"striped","321",1,"square","['striped', 'blue', 'red', 'green']",0.5,"321-2","cloud",0,18420,3
"1199",NA,NA,NA,NA,NA,NA,NA,"cloud",NA,9.25801666666667,NA,NA,NA,NA,NA,NA,"circle",1,NA,3,"circle",NA,NA,NA,NA,"square",NA,NA,NA,49,"square",NA,NA,NA,NA,NA,NA,NA,NA,"cloud",NA,NA,NA
"1200",NA,NA,NA,NA,NA,NA,NA,"cloud",NA,9.25801666666667,NA,NA,NA,NA,NA,NA,"circle",0.7,NA,3,"circle",NA,NA,NA,NA,"square",NA,NA,NA,49,"square",NA,NA,NA,NA,NA,NA,NA,NA,"cloud",NA,NA,NA
"1201","striped",113,0.5,3,231,5,0.346153846153846,"solid","texture",20.5515666666667,1,"task",311,231,"solid","task","polka-dotted",0.7,231,3,"polka-dotted",2,0.5,"female",311,"striped",0.153846153846154,0,113,50,"striped",0,"circle","22b1",0.2,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'green']",0.45,"22b1-2","solid",0.65,8391,0
"1202","striped",311,0.5,4,231,4,0.357142857142857,"solid","texture",20.5515666666667,1,"task",311,231,"solid","task","polka-dotted",0.7,223,3,"polka-dotted",2,0.535714285714286,"female",231,"striped",0.107142857142857,0,223,50,"striped",0,"circle","22b1",0.15,"polka-dotted","['circle', 'square', 'blue', 'green']",0.5,"22b1-3","solid",0.75,15631,1
"1203","striped",112,0.5,5,113,4,0.4,"solid","texture",20.5515666666667,1,"task",112,113,"solid","task","polka-dotted",0.7,113,3,"polka-dotted",2,0.52,"female",323,"striped",0.08,0,323,50,"striped",0,"green","22a2b",0.1,"polka-dotted","['cloud', 'square', 'red', 'green']",0.5,"22a2b-2a","solid",0.65,19331,2
"1204","striped",322,0.5,6,232,4,0.416666666666667,"solid","texture",20.5515666666667,1,"task",112,322,"solid","task","polka-dotted",0.7,232,3,"polka-dotted",2,0.583333333333333,"female",112,"striped",0,0,232,50,"striped",0,"red","311",0,"polka-dotted","['cloud', 'circle', 'square', 'red']",0.5,"311-3","solid",0.7,6601,3
"1205",NA,NA,NA,NA,NA,NA,NA,"solid",NA,20.5515666666667,NA,NA,NA,NA,NA,NA,"polka-dotted",0.7,NA,3,"polka-dotted",NA,NA,NA,NA,"striped",NA,NA,NA,50,"striped",NA,NA,NA,NA,NA,NA,NA,NA,"solid",NA,NA,NA
"1206",NA,NA,NA,NA,NA,NA,NA,"solid",NA,20.5515666666667,NA,NA,NA,NA,NA,NA,"polka-dotted",0.9,NA,3,"polka-dotted",NA,NA,NA,NA,"striped",NA,NA,NA,50,"striped",NA,NA,NA,NA,NA,NA,NA,NA,"solid",NA,NA,NA
"1207","striped",233,0,11,233,4,0.166666666666667,"striped","texture",20.5515666666667,1,"task",321,213,"solid","task","polka-dotted",0.9,213,3,"polka-dotted",2,0.5,"female",321,"solid",0.333333333333333,1,233,50,"solid",0.5,"circle","22a1",0.5,"polka-dotted","['circle', 'square', 'blue', 'green']",0.25,"22a1-3","striped",0.75,24761,0
"1208","striped",232,0,12,232,4,0.185185185185185,"striped","texture",20.5515666666667,1,"task",321,222,"solid","task","polka-dotted",0.9,222,3,"polka-dotted",2,0.592592592592593,"female",321,"solid",0.222222222222222,1,232,50,"solid",0.5,"circle","22a2b",0.3,"polka-dotted","['circle', 'square', 'blue', 'red']",0.25,"22a2b-2b","striped",0.8,6431,1
"1209","striped",311,0,13,133,4,0,"striped","texture",20.5515666666667,1,"task",311,113,"solid","task","polka-dotted",0.9,133,3,"polka-dotted",2,0.75,"female",113,"solid",0.25,1,133,50,"solid",0.5,"green","22a2b",0.3,"polka-dotted","['cloud', 'square', 'blue', 'green']",0,"22a2b-2b","striped",0.9,21791,2
"1210","striped",123,0,14,233,4,0,"striped","texture",20.5515666666667,1,"task",313,123,"solid","task","polka-dotted",0.9,233,3,"polka-dotted",2,0.8,"female",313,"solid",0.2,1,233,50,"solid",0.5,"green","311",0.25,"polka-dotted","['cloud', 'circle', 'square', 'green']",0,"311-3","striped",1,25301,3
"1211",NA,NA,NA,NA,NA,NA,NA,"striped",NA,20.5515666666667,NA,NA,NA,NA,NA,NA,"polka-dotted",0.9,NA,3,"polka-dotted",NA,NA,NA,NA,"solid",NA,NA,NA,50,"solid",NA,NA,NA,NA,NA,NA,NA,NA,"striped",NA,NA,NA
"1212",NA,NA,NA,NA,NA,NA,NA,"striped",NA,20.5515666666667,NA,NA,NA,NA,NA,NA,"polka-dotted",0.8,NA,3,"polka-dotted",NA,NA,NA,NA,"solid",NA,NA,NA,50,"solid",NA,NA,NA,NA,NA,NA,NA,NA,"striped",NA,NA,NA
"1213","red",222,0,19,332,4,0.166666666666667,"red","color",20.5515666666667,1,"task",321,222,"blue","task","green",0.8,332,3,"green",3,0.333333333333333,"female",321,"blue",0.5,2,332,50,"blue",0.5,"square","22b2b",0.75,"green","['circle', 'square', 'striped', 'polka-dotted']",0.25,"22b2b-2","red",0.5,7632,0
"1214","red",221,0,20,122,4,0.166666666666667,"red","color",20.5515666666667,1,"task",221,122,"blue","task","green",0.8,322,3,"green",3,0.333333333333333,"female",122,"blue",0.5,2,322,50,"blue",0.5,"striped","321",0.75,"green","['cloud', 'circle', 'square', 'striped']",0.25,"321-2","red",0.5,4341,1
"1215","red",122,0,21,223,3,0.0714285714285714,"red","color",20.5515666666667,1,"task",221,122,"blue","task","green",0.8,221,3,"green",3,0.392857142857143,"female",223,"blue",0.535714285714286,2,223,50,"blue",0.5,"circle","321",0.75,"green","['cloud', 'circle', 'striped']",0.1,"321-3","red",0.55,16101,2
"1216","red",133,0,22,223,4,0,"red","color",20.5515666666667,1,"task",232,223,"blue","task","green",0.8,223,3,"green",3,0.6,"female",232,"blue",0.4,2,133,50,"blue",0.5,"circle","22b2b",0.6,"green","['cloud', 'circle', 'striped', 'polka-dotted']",0,"22b2b-2","red",0.9,22712,3
"1217",NA,NA,NA,NA,NA,NA,NA,"red",NA,20.5515666666667,NA,NA,NA,NA,NA,NA,"green",0.8,NA,3,"green",NA,NA,NA,NA,"blue",NA,NA,NA,50,"blue",NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA
"1218",NA,NA,NA,NA,NA,NA,NA,"red",NA,20.5515666666667,NA,NA,NA,NA,NA,NA,"green",1,NA,3,"green",NA,NA,NA,NA,"blue",NA,NA,NA,50,"blue",NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA
"1219","red",211,0.5,27,312,4,0.285714285714286,"blue","color",20.5515666666667,0,"task",211,312,"blue","task","red",1,113,3,"red",3,0.285714285714286,"female",312,"green",0.428571428571429,3,113,50,"green",1,"solid","311",0.75,"green","['cloud', 'circle', 'square', 'solid']",0.5,"311-3","blue",0.5,8721,0
"1220","red",221,0.5,28,222,3,0.277777777777778,"blue","color",20.5515666666667,0,"task",221,222,"blue","task","red",1,222,3,"red",3,0.277777777777778,"female",233,"green",0.444444444444444,3,233,50,"green",1,"circle","321",0.8,"green","['circle', 'striped', 'polka-dotted']",0.5,"321-3","blue",0.5,23821,1
"1221","red",232,0.5,29,232,4,0.161290322580645,"blue","color",20.5515666666667,0,"task",131,232,"blue","task","red",1,131,3,"red",3,0.32258064516129,"female",223,"green",0.516129032258065,3,223,50,"green",1,"polka-dotted","22b1",0.8,"green","['cloud', 'circle', 'striped', 'polka-dotted']",0.25,"22b1-3","blue",0.5,16662,2
"1222","red",233,0.5,30,131,4,0.387096774193548,"blue","color",20.5515666666667,0,"task",131,233,"blue","task","red",1,131,3,"red",3,0.032258064516129,"female",333,"green",0.580645161290323,3,333,50,"green",1,"polka-dotted","321",0.9,"green","['cloud', 'circle', 'square', 'polka-dotted']",0.6,"321-2","blue",0.05,29061,3
"1223",NA,NA,NA,NA,NA,NA,NA,"blue",NA,20.5515666666667,NA,NA,NA,NA,NA,NA,"red",1,NA,3,"red",NA,NA,NA,NA,"green",NA,NA,NA,50,"green",NA,NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA
"1224",NA,NA,NA,NA,NA,NA,NA,"blue",NA,20.5515666666667,NA,NA,NA,NA,NA,NA,"red",0.25,NA,3,"red",NA,NA,NA,NA,"green",NA,NA,NA,50,"green",NA,NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA
"1225","striped",211,0.5,3,322,4,0.222222222222222,"solid","texture",11.5155666666667,1,"task",211,231,"solid","task","polka-dotted",0.25,231,2,"polka-dotted",2,0.222222222222222,"male",322,"solid",0.555555555555556,0,322,51,"striped",0,"square","22a1",1,"polka-dotted","['circle', 'square', 'blue', 'red']",0.4,"22a1-3","striped",0.4,3861,0
"1226","striped",112,0.5,4,112,4,0.419354838709677,"solid","texture",11.5155666666667,1,"task",231,112,"solid","task","polka-dotted",0.25,231,2,"polka-dotted",2,0.258064516129032,"male",222,"solid",0.32258064516129,0,222,51,"striped",0,"cloud","22b1",0.5,"polka-dotted","['cloud', 'circle', 'blue', 'red']",0.65,"22b1-3","striped",0.4,3291,1
"1227","striped",111,0.5,5,131,2,0.125,"solid","texture",11.5155666666667,1,"task",111,121,"solid","task","polka-dotted",0.25,131,2,"polka-dotted",2,0.625,"male",121,"solid",0.25,0,131,51,"striped",0,"blue","331",0.4,"polka-dotted","['cloud', 'blue']",0.2,"331-3","striped",1,230,2
"1228","striped",232,0.5,6,232,4,0.107142857142857,"solid","texture",11.5155666666667,1,"task",321,222,"solid","task","polka-dotted",0.25,321,2,"polka-dotted",2,0.714285714285714,"male",222,"solid",0.178571428571429,0,232,51,"striped",0,"red","22a2b",0.25,"polka-dotted","['circle', 'square', 'blue', 'red']",0.15,"22a2b-2b","striped",1,6431,3
"1229",NA,NA,NA,NA,NA,NA,NA,"solid",NA,11.5155666666667,NA,NA,NA,NA,NA,NA,"polka-dotted",0.25,NA,2,"polka-dotted",NA,NA,NA,NA,"solid",NA,NA,NA,51,"striped",NA,NA,NA,NA,NA,NA,NA,NA,"striped",NA,NA,NA
"1230",NA,NA,NA,NA,NA,NA,NA,"solid",NA,11.5155666666667,NA,NA,NA,NA,NA,NA,"polka-dotted",0.15,NA,2,"polka-dotted",NA,NA,NA,NA,"solid",NA,NA,NA,51,"striped",NA,NA,NA,NA,NA,NA,NA,NA,"striped",NA,NA,NA
"1231","circle",232,0.5,11,323,4,0.263157894736842,"cloud","shape",11.5155666666667,0,"task",232,323,"cloud","task","square",0.15,133,1,"circle",1,0.473684210526316,"male",323,"cloud",0.263157894736842,1,133,51,"square",1,"striped","22b1",0.5,"square","['striped', 'polka-dotted', 'red', 'green']",0.5,"22b1-3","circle",0.9,22930,0
"1232","circle",113,0.5,12,231,4,0.0344827586206897,"cloud","shape",11.5155666666667,0,"task",231,113,"cloud","task","square",0.15,231,1,"circle",1,0.620689655172414,"male",233,"cloud",0.344827586206897,1,233,51,"square",1,"blue","22a2b",0.5,"square","['solid', 'polka-dotted', 'blue', 'green']",0.05,"22a2b-2a","circle",0.9,24600,1
"1233","circle",323,0.5,13,213,5,0.0294117647058824,"cloud","shape",11.5155666666667,0,"task",131,213,"cloud","task","square",0.15,131,1,"circle",1,0.529411764705882,"male",213,"cloud",0.441176470588235,1,323,51,"square",1,"solid","211",0.75,"square","['solid', 'striped', 'polka-dotted', 'blue', 'green']",0.05,"211-3","circle",0.9,19480,2
"1234","circle",333,0.5,14,333,4,0.0294117647058824,"cloud","shape",11.5155666666667,0,"task",222,132,"cloud","task","square",0.15,132,1,"circle",1,0.529411764705882,"male",222,"cloud",0.441176470588235,1,333,51,"square",1,"green","22b1",0.75,"square","['striped', 'polka-dotted', 'red', 'green']",0.05,"22b1-3","circle",0.9,27180,3
"1235",NA,NA,NA,NA,NA,NA,NA,"cloud",NA,11.5155666666667,NA,NA,NA,NA,NA,NA,"square",0.15,NA,1,"circle",NA,NA,NA,NA,"cloud",NA,NA,NA,51,"square",NA,NA,NA,NA,NA,NA,NA,NA,"circle",NA,NA,NA
"1236",NA,NA,NA,NA,NA,NA,NA,"cloud",NA,11.5155666666667,NA,NA,NA,NA,NA,NA,"square",0.45,NA,1,"circle",NA,NA,NA,NA,"cloud",NA,NA,NA,51,"square",NA,NA,NA,NA,NA,NA,NA,NA,"circle",NA,NA,NA
"1237","striped",332,0,19,332,5,0.25,"polka-dotted","texture",11.5155666666667,0.5,"task",121,222,"solid","task","striped",0.45,222,3,"striped",2,0.5,"male",121,"solid",0.25,2,332,51,"solid",1,"square","22b1",0.5,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'red']",0.5,"22b1-2","polka-dotted",1,7611,0
"1238","striped",113,0,20,333,4,0.25,"polka-dotted","texture",11.5155666666667,0.5,"task",121,113,"solid","task","striped",0.45,121,3,"striped",2,0.5,"male",333,"solid",0.25,2,333,51,"solid",1,"square","22b1",0.5,"polka-dotted","['cloud', 'square', 'blue', 'green']",0.5,"22b1-3","polka-dotted",1,27561,1
"1239","striped",311,0,21,322,4,0.217391304347826,"polka-dotted","texture",11.5155666666667,0.5,"task",311,212,"solid","task","striped",0.45,322,3,"striped",2,0.434782608695652,"male",212,"solid",0.347826086956522,2,322,51,"solid",1,"square","22b2b",0.8,"polka-dotted","['circle', 'square', 'blue', 'red']",0.5,"22b2b-2","polka-dotted",1,4111,2
"1240","striped",232,0,22,222,4,0.184210526315789,"polka-dotted","texture",11.5155666666667,0.5,"task",321,222,"solid","task","striped",0.45,321,3,"striped",2,0.368421052631579,"male",222,"solid",0.447368421052632,2,232,51,"solid",1,"circle","22a2b",0.85,"polka-dotted","['circle', 'square', 'blue', 'red']",0.35,"22a2b-2b","polka-dotted",0.7,6431,3
"1241",NA,NA,NA,NA,NA,NA,NA,"polka-dotted",NA,11.5155666666667,NA,NA,NA,NA,NA,NA,"striped",0.45,NA,3,"striped",NA,NA,NA,NA,"solid",NA,NA,NA,51,"solid",NA,NA,NA,NA,NA,NA,NA,NA,"polka-dotted",NA,NA,NA
"1242",NA,NA,NA,NA,NA,NA,NA,"polka-dotted",NA,11.5155666666667,NA,NA,NA,NA,NA,NA,"striped",0.75,NA,3,"striped",NA,NA,NA,NA,"solid",NA,NA,NA,51,"solid",NA,NA,NA,NA,NA,NA,NA,NA,"polka-dotted",NA,NA,NA
"1243","circle",232,0.5,27,321,4,0.32258064516129,"cloud","shape",11.5155666666667,1,"task",221,321,"cloud","task","square",0.75,221,3,"square",1,0.516129032258065,"male",321,"circle",0.161290322580645,3,232,51,"circle",0,"striped","22a2b",0.25,"square","['striped', 'polka-dotted', 'blue', 'red']",0.5,"22a2b-2b","cloud",0.8,5740,0
"1244","circle",131,0.5,28,131,5,0.34375,"cloud","shape",11.5155666666667,1,"task",221,131,"cloud","task","square",0.75,221,3,"square",1,0.5,"male",313,"circle",0.15625,3,313,51,"circle",0,"blue","211",0.25,"square","['solid', 'striped', 'polka-dotted', 'blue', 'green']",0.55,"211-3","cloud",0.8,11590,1
"1245","circle",233,0.5,29,332,4,0.34375,"cloud","shape",11.5155666666667,1,"task",131,332,"cloud","task","square",0.75,131,3,"square",1,0.5,"male",332,"circle",0.15625,3,233,51,"circle",0,"polka-dotted","311",0.25,"square","['polka-dotted', 'blue', 'red', 'green']",0.55,"311-3","cloud",0.8,24420,2
"1246","circle",312,0.5,30,312,4,0.34375,"cloud","shape",11.5155666666667,1,"task",131,112,"cloud","task","square",0.75,131,3,"square",1,0.5,"male",112,"circle",0.15625,3,312,51,"circle",0,"red","22a2b",0.25,"square","['solid', 'polka-dotted', 'blue', 'red']",0.55,"22a2b-2b","cloud",0.8,2070,3
"1247",NA,NA,NA,NA,NA,NA,NA,"cloud",NA,11.5155666666667,NA,NA,NA,NA,NA,NA,"square",0.75,NA,3,"square",NA,NA,NA,NA,"circle",NA,NA,NA,51,"circle",NA,NA,NA,NA,NA,NA,NA,NA,"cloud",NA,NA,NA
"1248",NA,NA,NA,NA,NA,NA,NA,"cloud",NA,11.5155666666667,NA,NA,NA,NA,NA,NA,"square",0.5,NA,3,"square",NA,NA,NA,NA,"circle",NA,NA,NA,51,"circle",NA,NA,NA,NA,NA,NA,NA,NA,"cloud",NA,NA,NA
"1249","red",231,0.5,3,231,4,0.476190476190476,"blue","color",11.5447166666667,0,"task",121,231,"blue","task","red",0.5,121,3,"red",3,0.0476190476190476,"female",233,"green",0.476190476190476,0,233,52,"green",1,"circle","22a2b",0.5,"green","['cloud', 'circle', 'striped', 'polka-dotted']",0.5,"22a2b-2b","blue",0.05,23242,0
"1250","red",113,0.5,4,312,3,0.476190476190476,"blue","color",11.5447166666667,0,"task",312,113,"blue","task","red",0.5,313,3,"red",3,0.0476190476190476,"female",312,"green",0.476190476190476,0,313,52,"green",1,"square","322b",0.5,"green","['cloud', 'square', 'solid']",0.5,"322b-2","blue",0.05,13041,1
"1251","red",222,0.5,5,222,4,0.35,"blue","color",11.5447166666667,0,"task",121,222,"blue","task","red",0.5,121,3,"red",3,0.05,"female",233,"green",0.6,0,233,52,"green",1,"striped","22b1",0.6,"green","['cloud', 'circle', 'striped', 'polka-dotted']",0.35,"22b1-3","blue",0.05,23812,2
"1252","red",311,0.5,6,112,4,0.285714285714286,"blue","color",11.5447166666667,0,"task",311,131,"blue","task","red",0.5,131,3,"red",3,0.0476190476190476,"female",112,"green",0.666666666666667,0,112,52,"green",1,"cloud","22b2b",0.7,"green","['cloud', 'square', 'solid', 'polka-dotted']",0.3,"22b2b-2","blue",0.05,1012,3
"1253",NA,NA,NA,NA,NA,NA,NA,"blue",NA,11.5447166666667,NA,NA,NA,NA,NA,NA,"red",0.5,NA,3,"red",NA,NA,NA,NA,"green",NA,NA,NA,52,"green",NA,NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA
"1254",NA,NA,NA,NA,NA,NA,NA,"blue",NA,11.5447166666667,NA,NA,NA,NA,NA,NA,"red",1,NA,3,"red",NA,NA,NA,NA,"green",NA,NA,NA,52,"green",NA,NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA
"1255","red",322,1,11,211,4,0.6,"green","color",11.5447166666667,0.5,"task",211,212,"blue","task","blue",1,211,3,"blue",3,0.4,"female",212,"red",0,1,322,52,"red",0,"circle","22a2b",0,"green","['circle', 'square', 'solid', 'striped']",0.6,"22a2b-2b","green",0.4,4102,0
"1256","red",321,1,12,321,4,0.6,"green","color",11.5447166666667,0.5,"task",321,322,"blue","task","blue",1,322,3,"blue",3,0.4,"female",113,"red",0,1,113,52,"red",0,"striped","22a1",0,"green","['cloud', 'square', 'solid', 'striped']",0.6,"22a1-3","green",0.4,9122,1
"1257","red",332,1,13,231,4,0.6,"green","color",11.5447166666667,0.5,"task",131,231,"blue","task","blue",1,131,3,"blue",3,0.4,"female",231,"red",0,1,332,52,"red",0,"polka-dotted","321",0,"green","['cloud', 'circle', 'square', 'polka-dotted']",0.6,"321-2","green",0.4,7071,2
"1258","red",221,1,14,221,4,1,"green","color",11.5447166666667,0.5,"task",221,131,"blue","task","blue",1,131,3,"blue",3,0,"female",223,"red",0,1,223,52,"red",0,"circle","22a2b",0,"green","['cloud', 'circle', 'striped', 'polka-dotted']",1,"22a2b-2b","green",0,15592,3
"1259",NA,NA,NA,NA,NA,NA,NA,"green",NA,11.5447166666667,NA,NA,NA,NA,NA,NA,"blue",1,NA,3,"blue",NA,NA,NA,NA,"red",NA,NA,NA,52,"red",NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA
"1260",NA,NA,NA,NA,NA,NA,NA,"green",NA,11.5447166666667,NA,NA,NA,NA,NA,NA,"blue",0.4,NA,3,"blue",NA,NA,NA,NA,"red",NA,NA,NA,52,"red",NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA
"1261","striped",132,0.5,19,322,4,0.259259259259259,"solid","texture",11.5447166666667,0,"task",121,322,"solid","task","striped",0.4,121,3,"striped",2,0.259259259259259,"female",322,"polka-dotted",0.481481481481481,2,132,52,"polka-dotted",1,"red","22b2b",0.65,"polka-dotted","['cloud', 'square', 'blue', 'red']",0.35,"22b2b-2","solid",0.35,5491,0
"1262","striped",323,0.5,20,323,5,0.259259259259259,"solid","texture",11.5447166666667,0,"task",111,213,"solid","task","striped",0.4,213,3,"striped",2,0.259259259259259,"female",111,"polka-dotted",0.481481481481481,2,323,52,"polka-dotted",1,"green","22b1",0.65,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'green']",0.35,"22b1-2","solid",0.35,19421,1
"1263","striped",212,0.5,21,313,5,0.333333333333333,"solid","texture",11.5447166666667,0,"task",212,313,"solid","task","striped",0.4,133,3,"striped",2,0.125,"female",313,"polka-dotted",0.541666666666667,2,133,52,"polka-dotted",1,"green","22b1",0.65,"polka-dotted","['cloud', 'circle', 'square', 'red', 'green']",0.4,"22b1-2","solid",0.15,22241,2
"1264","striped",111,0.5,22,221,4,0.25,"solid","texture",11.5447166666667,0,"task",111,311,"solid","task","striped",0.4,221,3,"striped",2,0.125,"female",311,"polka-dotted",0.625,2,221,52,"polka-dotted",1,"blue","321",0.75,"polka-dotted","['cloud', 'circle', 'square', 'blue']",0.3,"321-2","solid",0.15,51,3
"1265",NA,NA,NA,NA,NA,NA,NA,"solid",NA,11.5447166666667,NA,NA,NA,NA,NA,NA,"striped",0.4,NA,3,"striped",NA,NA,NA,NA,"polka-dotted",NA,NA,NA,52,"polka-dotted",NA,NA,NA,NA,NA,NA,NA,NA,"solid",NA,NA,NA
"1266",NA,NA,NA,NA,NA,NA,NA,"solid",NA,11.5447166666667,NA,NA,NA,NA,NA,NA,"striped",0.6,NA,3,"striped",NA,NA,NA,NA,"polka-dotted",NA,NA,NA,52,"polka-dotted",NA,NA,NA,NA,NA,NA,NA,NA,"solid",NA,NA,NA
"1267","circle",312,1,27,111,4,0.5,"circle","shape",11.5447166666667,0,"task",111,312,"cloud","task","cloud",0.6,111,3,"cloud",1,0.25,"female",332,"square",0.25,3,332,52,"square",0.5,"solid","22a2b",0.3,"square","['solid', 'polka-dotted', 'blue', 'red']",0.6,"22a2b-2a","circle",0.3,7350,0
"1268","circle",232,1,28,232,4,0.5,"circle","shape",11.5447166666667,0,"task",331,232,"cloud","task","cloud",0.6,233,3,"cloud",1,0.166666666666667,"female",331,"square",0.333333333333333,3,233,52,"square",0.5,"polka-dotted","321",0.4,"square","['polka-dotted', 'blue', 'red', 'green']",0.6,"321-2","circle",0.2,24280,1
"1269","circle",123,1,29,123,4,0.583333333333333,"circle","shape",11.5447166666667,0,"task",222,123,"cloud","task","cloud",0.6,222,3,"cloud",1,0.166666666666667,"female",233,"square",0.25,3,233,52,"square",0.5,"green","22b2b",0.3,"square","['striped', 'polka-dotted', 'red', 'green']",0.7,"22b2b-2","circle",0.2,25230,2
"1270","circle",232,1,30,132,3,0.652173913043478,"circle","shape",11.5447166666667,0,"task",322,132,"cloud","task","cloud",0.6,322,3,"cloud",1,0.130434782608696,"female",132,"square",0.217391304347826,3,232,52,"square",0.5,"red","321",0.25,"square","['striped', 'polka-dotted', 'red']",0.75,"321-3","circle",0.15,6790,3
