"","X","workerid","pref1","order0","simPreference0","slide_number","simulatedAnswer","numFeatures","normResponse0","simRank1","targetFeature","Answer.time_in_minutes","simPreference2","trial_type","obj1","obj2","pref0","name","guessRank0","certainty","order2","evalNum","simRank0","targetFeatureNum","normResponse2","sex","order1","guessRank2","normResponse1","blockNr","obj3","simRank2","simPreference1","utterance","uttCode","response1","pref2","featuresPresent","response0","targetUttCode","guessRank1","response2","item","trialNum","education","enjoyment","language","gender","comments","age","assess","orderObjNum1","orderObjNum2","orderObjNum3","simulatedAnswerObjNum","utteranceNum","evalNumModel","allPresentFeaValues","ambiguous","preferencesPrior1","preferencesPrior2","preferencesPrior3"
"962",962,60,"red",313,0.5,4,231,5,0.666666666666667,"blue","color",7.5764,0,"task",231,313,"blue","task","red",1,231,"2","red",3,0,"male",223,"green",0.333333333333333,0,223,"green",1,"circle","22b1",0.5,"green","['circle', 'square', 'solid', 'striped', 'polka-dotted']",1,"22b1-2","blue",0,17372,1,3,2,"English","Female","I thought this was way better than the average hit. It was fun. ",25,"Yes",21,23,8,8,"2","3","3, 4, 9, 2, 5, 9, 2, 6, 7",TRUE,0.412371134020619,0.463917525773196,0.123711340206186
"963",963,60,"red",232,0.5,5,232,4,0.333333333333333,"blue","color",7.5764,0,"task",331,132,"blue","task","red",1,331,"3","red",3,0,"male",132,"green",0.666666666666667,0,232,"green",1,"polka-dotted","321",1,"green","['cloud', 'circle', 'square', 'polka-dotted']",0.5,"321-2","blue",0,6731,2,3,2,"English","Female","I thought this was way better than the average hit. It was fun. ",25,"Yes",17,16,9,17,"6","2","2, 6, 8, 1, 6, 8, 3, 6, 7",TRUE,0.257234726688103,0.434083601286174,0.308681672025723
"964",964,60,"red",313,0.5,6,313,4,0.333333333333333,"blue","color",7.5764,0,"task",211,112,"blue","task","red",1,112,"3","red",3,0,"male",211,"green",0.666666666666667,0,313,"green",1,"square","311",1,"green","['cloud', 'circle', 'square', 'solid']",0.5,"311-3","blue",0,11771,3,3,2,"English","Female","I thought this was way better than the average hit. It was fun. ",25,"Yes",21,2,10,21,"3","2","3, 4, 9, 2, 4, 7, 1, 4, 8",FALSE,0.257234726688103,0.434083601286174,0.308681672025723
"965",965,60,"striped",311,0.5,11,113,4,0.5,"solid","texture",7.5764,0,"task",311,113,"solid","task","striped",1,133,"1","striped",2,0.25,"male",113,"polka-dotted",0.25,1,133,"polka-dotted",1,"cloud","22a2b",0.5,"polka-dotted","['cloud', 'square', 'blue', 'green']",1,"22a2b-2b","solid",0.5,21791,0,3,2,"English","Female","I thought this was way better than the average hit. It was fun. ",25,"Yes",3,19,25,19,"1","3","3, 4, 7, 1, 4, 9, 1, 6, 9",TRUE,0.310344827586207,0.517241379310345,0.172413793103448
"966",966,60,"striped",122,0.5,12,122,4,0.666666666666667,"solid","texture",7.5764,0,"task",312,122,"solid","task","striped",1,312,"2","striped",2,0,"male",232,"polka-dotted",0.333333333333333,1,232,"polka-dotted",1,"cloud","311",0.5,"polka-dotted","['cloud', 'circle', 'square', 'red']",1,"311-3","solid",0,6371,1,3,2,"English","Female","I thought this was way better than the average hit. It was fun. ",25,"Yes",13,17,12,13,"1","3","1, 5, 8, 2, 6, 8, 3, 4, 8",FALSE,0.310344827586207,0.517241379310345,0.172413793103448
"967",967,60,"striped",222,0.5,13,222,4,0.333333333333333,"solid","texture",7.5764,0,"task",211,222,"solid","task","striped",1,213,"3","striped",2,0,"male",211,"polka-dotted",0.666666666666667,1,213,"polka-dotted",1,"circle","321",1,"polka-dotted","['circle', 'blue', 'red', 'green']",0.5,"321-2","solid",0,10480,2,3,2,"English","Female","I thought this was way better than the average hit. It was fun. ",25,"Yes",14,2,20,14,"2","2","2, 5, 8, 2, 4, 7, 2, 4, 9",TRUE,0.152542372881356,0.508474576271186,0.338983050847458
"968",968,60,"striped",323,0.5,14,323,4,0.333333333333333,"solid","texture",7.5764,0,"task",213,323,"solid","task","striped",1,213,"3","striped",2,0,"male",133,"polka-dotted",0.666666666666667,1,133,"polka-dotted",1,"green","311",1,"polka-dotted","['cloud', 'circle', 'square', 'green']",0.5,"311-3","solid",0,22961,3,3,2,"English","Female","I thought this was way better than the average hit. It was fun. ",25,"Yes",24,25,20,24,"9","2","3, 5, 9, 1, 6, 9, 2, 4, 9",TRUE,0.101123595505618,0.674157303370786,0.224719101123595
"969",969,60,"red",313,0,19,233,4,0.333333333333333,"red","color",7.5764,1,"task",212,313,"blue","task","green",1,212,"2","green",3,0.666666666666667,"male",233,"blue",0,2,233,"blue",0.5,"circle","22b2b",0,"green","['circle', 'square', 'solid', 'polka-dotted']",0.5,"22b2b-2","red",1,25002,0,3,2,"English","Female","I thought this was way better than the average hit. It was fun. ",25,"Yes",21,26,11,26,"2","1","3, 4, 9, 2, 6, 9, 2, 4, 8",TRUE,0.517241379310345,0.172413793103448,0.310344827586207
"970",970,60,"red",133,0,20,133,4,0.333333333333333,"red","color",7.5764,1,"task",131,212,"blue","task","green",1,131,"2","green",3,0.666666666666667,"male",212,"blue",0,2,133,"blue",0.5,"cloud","22a1",0,"green","['cloud', 'circle', 'solid', 'polka-dotted']",0.5,"22a1-3","red",1,20752,1,3,2,"English","Female","I thought this was way better than the average hit. It was fun. ",25,"Yes",25,11,7,25,"1","2","1, 6, 9, 2, 4, 8, 1, 6, 7",TRUE,0.37037037037037,0.185185185185185,0.444444444444444
"971",971,60,"red",131,0,21,332,5,0,"red","color",7.5764,1,"task",131,222,"blue","task","green",1,332,"3","green",3,0.666666666666667,"male",222,"blue",0.333333333333333,2,332,"blue",0.5,"polka-dotted","22b1",0.5,"green","['cloud', 'circle', 'square', 'striped', 'polka-dotted']",0,"22b1-2","red",1,7642,2,3,2,"English","Female","I thought this was way better than the average hit. It was fun. ",25,"Yes",7,14,18,18,"6","2","1, 6, 7, 2, 5, 8, 3, 6, 8",TRUE,0.181818181818182,0.163636363636364,0.654545454545455
"972",972,60,"red",221,0,22,322,4,0,"red","color",7.5764,1,"task",221,322,"blue","task","green",1,322,"3","green",3,0.666666666666667,"male",333,"blue",0.333333333333333,2,333,"blue",0.5,"striped","22b1",0.5,"green","['circle', 'square', 'striped', 'polka-dotted']",0,"22b1-3","red",1,26952,3,3,2,"English","Female","I thought this was way better than the average hit. It was fun. ",25,"Yes",5,27,15,15,"5","3","2, 5, 7, 3, 6, 9, 3, 5, 8",TRUE,0.121951219512195,0.219512195121951,0.658536585365854
"973",973,60,"red",112,0.5,27,112,2,0.25,"blue","color",7.5764,0,"task",111,112,"blue","task","red",1,113,"2","red",3,0.25,"male",111,"green",0.5,3,113,"green",1,"cloud","331",1,"green","['cloud', 'solid']",0.5,"331-3","blue",0.5,8520,0,3,2,"English","Female","I thought this was way better than the average hit. It was fun. ",25,"Yes",10,1,19,10,"1","2","1, 4, 8, 1, 4, 7, 1, 4, 9",TRUE,0.25,0.5,0.25
"974",974,60,"red",323,0.5,28,122,4,0.25,"blue","color",7.5764,0,"task",111,122,"blue","task","red",1,111,"2","red",3,0.25,"male",122,"green",0.5,3,323,"green",1,"cloud","22b1",1,"green","['cloud', 'square', 'solid', 'striped']",0.5,"22b1-3","blue",0.5,18372,1,3,2,"English","Female","I thought this was way better than the average hit. It was fun. ",25,"Yes",24,13,1,13,"1","2","3, 5, 9, 1, 5, 8, 1, 4, 7",TRUE,0.153846153846154,0.615384615384615,0.230769230769231
"975",975,60,"red",313,0.5,29,212,4,0.25,"blue","color",7.5764,0,"task",111,212,"blue","task","red",1,111,"2","red",3,0.25,"male",212,"green",0.5,3,313,"green",1,"solid","311",1,"green","['cloud', 'circle', 'square', 'solid']",0.5,"311-3","blue",0.5,11851,2,3,2,"English","Female","I thought this was way better than the average hit. It was fun. ",25,"Yes",21,11,1,11,"4","2","3, 4, 9, 2, 4, 8, 1, 4, 7",TRUE,0.0952380952380952,0.761904761904762,0.142857142857143
"976",976,60,"red",233,0.5,30,321,5,0.333333333333333,"blue","color",7.5764,0,"task",321,123,"blue","task","red",1,321,"3","red",3,0,"male",123,"green",0.666666666666667,3,233,"green",1,"striped","22b1",1,"green","['cloud', 'circle', 'square', 'striped', 'polka-dotted']",0.5,"22b1-2","blue",0,25152,3,3,2,"English","Female","I thought this was way better than the average hit. It was fun. ",25,"Yes",26,22,6,6,"5","3","2, 6, 9, 1, 5, 9, 3, 5, 7",TRUE,0.0719424460431655,0.863309352517986,0.0647482014388489
"977",977,61,"striped",321,1,3,213,4,0.666666666666667,"striped","texture",3.83715,0,"task",321,213,"solid","task","solid",1,213,"2","solid",2,0.291666666666667,"male",223,"striped",0.0416666666666667,0,223,"polka-dotted",0.5,"circle","22a2b",0.05,"polka-dotted","['circle', 'square', 'blue', 'green']",0.8,"22a2b-2b","polka-dotted",0.35,17161,0,3,2,"English","Male","This was fun and smooth",27,"Yes",6,23,20,20,"2","1","3, 5, 7, 2, 5, 9, 2, 4, 9",TRUE,0.32258064516129,0.193548387096774,0.483870967741935
"978",978,61,"striped",133,1,4,111,4,1,"striped","texture",3.83715,0,"task",111,231,"solid","task","solid",1,111,"2","solid",2,0,"male",231,"striped",0,0,133,"polka-dotted",0.5,"blue","22b2b",0,"polka-dotted","['cloud', 'circle', 'blue', 'green']",0.8,"22b2b-2","polka-dotted",0,20451,1,3,2,"English","Male","This was fun and smooth",27,"Yes",25,8,1,1,"7","2","1, 6, 9, 2, 6, 7, 1, 4, 7",TRUE,0.357142857142857,0.321428571428571,0.321428571428571
"979",979,61,"striped",223,1,5,213,4,1,"striped","texture",3.83715,0,"task",332,213,"solid","task","solid",1,332,"2","solid",2,0,"male",213,"striped",0,0,223,"polka-dotted",0.5,"green","22a1",0,"polka-dotted","['circle', 'square', 'red', 'green']",0.9,"22a1-3","polka-dotted",0,17281,2,3,2,"English","Male","This was fun and smooth",27,"Yes",23,20,18,20,"9","2","2, 5, 9, 2, 4, 9, 3, 6, 8",TRUE,0.470588235294118,0.211764705882353,0.317647058823529
"980",980,61,"striped",113,1,6,113,4,1,"striped","texture",3.83715,0,"task",121,112,"solid","task","solid",1,112,"2","solid",2,0,"male",121,"striped",0,0,113,"polka-dotted",0.5,"cloud","321",0,"polka-dotted","['cloud', 'blue', 'red', 'green']",1,"321-2","polka-dotted",0,8550,3,3,2,"English","Male","This was fun and smooth",27,"Yes",19,4,10,19,"1","1","1, 4, 9, 1, 5, 7, 1, 4, 8",TRUE,0.32258064516129,0.0967741935483871,0.580645161290323
"981",981,61,"circle",333,0,11,233,4,0.357142857142857,"square","shape",3.83715,0.5,"task",121,233,"cloud","task","circle",0.95,233,"2","circle",1,0.142857142857143,"male",121,"square",0.5,1,333,"cloud",1,"polka-dotted","22a1",0.7,"square","['striped', 'polka-dotted', 'blue', 'green']",0.5,"22a1-3","cloud",0.2,29030,0,3,2,"English","Male","This was fun and smooth",27,"Yes",27,4,26,26,"6","2","3, 6, 9, 1, 5, 7, 2, 6, 9",TRUE,0.333333333333333,0.444444444444444,0.222222222222222
"982",982,61,"circle",233,0,12,233,4,0.32258064516129,"square","shape",3.83715,0.5,"task",131,332,"cloud","task","circle",0.95,332,"2","circle",1,0.129032258064516,"male",131,"square",0.548387096774194,1,233,"cloud",1,"polka-dotted","311",0.85,"square","['polka-dotted', 'blue', 'red', 'green']",0.5,"311-3","cloud",0.2,24420,1,3,2,"English","Male","This was fun and smooth",27,"Yes",26,7,18,26,"6","2","2, 6, 9, 1, 6, 7, 3, 6, 8",TRUE,0.230769230769231,0.615384615384615,0.153846153846154
"983",983,61,"circle",133,0,13,231,4,0.272727272727273,"square","shape",3.83715,0.5,"task",231,232,"cloud","task","circle",0.95,232,"2","circle",1,0.121212121212121,"male",231,"square",0.606060606060606,1,133,"cloud",1,"polka-dotted","321",1,"square","['polka-dotted', 'blue', 'red', 'green']",0.45,"321-2","cloud",0.2,21510,2,3,2,"English","Male","This was fun and smooth",27,"Yes",25,8,17,8,"6","3","1, 6, 9, 2, 6, 7, 2, 6, 8",TRUE,0.130434782608696,0.521739130434783,0.347826086956522
"984",984,61,"circle",112,0,14,213,4,0.272727272727273,"square","shape",3.83715,0.5,"task",311,112,"cloud","task","circle",0.95,311,"2","circle",1,0.121212121212121,"male",213,"square",0.606060606060606,1,213,"cloud",1,"solid","311",1,"square","['solid', 'blue', 'red', 'green']",0.45,"311-3","cloud",0.2,10070,3,3,2,"English","Male","This was fun and smooth",27,"Yes",10,20,3,20,"4","3","1, 4, 8, 2, 4, 9, 3, 4, 7",TRUE,0.0857142857142857,0.685714285714286,0.228571428571429
"985",985,61,"striped",212,0,19,322,4,0.236842105263158,"polka-dotted","texture",3.83715,0.5,"task",311,212,"solid","task","striped",1,311,"3","striped",2,0.236842105263158,"male",322,"polka-dotted",0.526315789473684,2,322,"solid",1,"red","22b2b",1,"polka-dotted","['circle', 'square', 'blue', 'red']",0.45,"22b2b-2","solid",0.45,4111,0,3,2,"English","Male","This was fun and smooth",27,"Yes",11,15,3,15,"8","2","2, 4, 8, 3, 5, 8, 3, 4, 7",TRUE,0.193548387096774,0.32258064516129,0.483870967741935
"986",986,61,"striped",233,0,20,223,4,0.236842105263158,"polka-dotted","texture",3.83715,0.5,"task",312,223,"solid","task","striped",1,312,"3","striped",2,0.236842105263158,"male",223,"polka-dotted",0.526315789473684,2,233,"solid",1,"green","22a1",1,"polka-dotted","['circle', 'square', 'red', 'green']",0.45,"22a1-3","solid",0.45,25421,1,3,2,"English","Male","This was fun and smooth",27,"Yes",26,23,12,23,"9","3","2, 6, 9, 2, 5, 9, 3, 4, 8",TRUE,0.204545454545455,0.454545454545455,0.340909090909091
"987",987,61,"striped",332,0,21,322,3,0.236842105263158,"polka-dotted","texture",3.83715,0.5,"task",311,322,"solid","task","striped",1,322,"3","striped",2,0.236842105263158,"male",311,"polka-dotted",0.526315789473684,2,332,"solid",1,"square","321",1,"polka-dotted","['square', 'blue', 'red']",0.45,"321-3","solid",0.45,7730,2,3,2,"English","Male","This was fun and smooth",27,"Yes",18,3,15,15,"3","3","3, 6, 8, 3, 4, 7, 3, 5, 8",TRUE,0.140625,0.625,0.234375
"988",988,61,"striped",213,0,22,223,4,0.275,"polka-dotted","texture",3.83715,0.5,"task",321,213,"solid","task","striped",1,223,"2","striped",2,0.225,"male",321,"polka-dotted",0.5,2,223,"solid",1,"circle","22a2b",1,"polka-dotted","['circle', 'square', 'blue', 'green']",0.55,"22a2b-2b","solid",0.45,17161,3,3,2,"English","Male","This was fun and smooth",27,"Yes",20,6,23,23,"2","3","2, 4, 9, 3, 5, 7, 2, 5, 9",TRUE,0.0714285714285714,0.571428571428571,0.357142857142857
"989",989,61,"striped",233,1,27,313,4,0.5,"striped","texture",3.83715,0,"task",313,133,"solid","task","solid",1,313,"2","solid",2,0.25,"male",133,"striped",0.25,3,233,"polka-dotted",0.5,"green","321",0.5,"polka-dotted","['cloud', 'circle', 'square', 'green']",1,"321-2","polka-dotted",0.5,25961,0,3,2,"English","Male","This was fun and smooth",27,"Yes",26,25,21,21,"9","2","2, 6, 9, 1, 6, 9, 3, 4, 9",TRUE,0.285714285714286,0.571428571428572,0.142857142857143
"990",990,61,"striped",121,1,28,121,4,0.5,"striped","texture",3.83715,0,"task",211,311,"solid","task","solid",1,311,"2","solid",2,0.25,"male",211,"striped",0.25,3,121,"polka-dotted",0.5,"cloud","321",0.5,"polka-dotted","['cloud', 'circle', 'square', 'blue']",1,"321-2","polka-dotted",0.5,31,1,3,2,"English","Male","This was fun and smooth",27,"Yes",4,2,3,4,"1","2","1, 5, 7, 2, 4, 7, 3, 4, 7",FALSE,0.285714285714286,0.571428571428571,0.142857142857143
"991",991,61,"striped",312,1,29,312,2,0.512820512820513,"striped","texture",3.83715,0,"task",312,322,"solid","task","solid",1,332,"3","solid",2,0.205128205128205,"male",322,"striped",0.282051282051282,3,332,"polka-dotted",0.5,"square","331",0.55,"polka-dotted","['square', 'red']",1,"331-3","polka-dotted",0.4,7820,2,3,2,"English","Male","This was fun and smooth",27,"Yes",12,15,18,12,"3","2","3, 4, 8, 3, 5, 8, 3, 6, 8",TRUE,0.444444444444444,0.444444444444444,0.111111111111111
"992",992,61,"striped",311,1,30,232,4,0.526315789473684,"striped","texture",3.83715,0,"task",311,321,"solid","task","solid",1,232,"2","solid",2,0.289473684210526,"male",321,"striped",0.184210526315789,3,232,"polka-dotted",0.5,"red","22a1",0.35,"polka-dotted","['circle', 'square', 'blue', 'red']",1,"22a1-3","polka-dotted",0.55,5721,3,3,2,"English","Male","This was fun and smooth",27,"Yes",3,6,17,17,"8","2","3, 4, 7, 3, 5, 7, 2, 6, 8",FALSE,0.444444444444444,0.444444444444444,0.111111111111111
"993",993,62,"striped",133,0,3,133,4,0.0606060606060606,"striped","texture",8.66046666666667,1,"task",232,223,"solid","task","polka-dotted",1,223,"3","polka-dotted",2,0.575757575757576,"female",232,"solid",0.363636363636364,0,133,"solid",0.5,"green","22b2b",0.6,"polka-dotted","['cloud', 'circle', 'red', 'green']",0.1,"22b2b-2","striped",0.95,22711,0,1,2,"English","Female",NA,29,"Yes",25,17,23,25,"9","1","1, 6, 9, 2, 6, 8, 2, 5, 9",TRUE,0.517241379310345,0.172413793103448,0.310344827586207
"994",994,62,"striped",233,0,4,233,4,0,"striped","texture",8.66046666666667,1,"task",311,221,"solid","task","polka-dotted",1,311,"3","polka-dotted",2,0.769230769230769,"female",221,"solid",0.230769230769231,0,233,"solid",0.5,"circle","22b1",0.3,"polka-dotted","['circle', 'square', 'blue', 'green']",0,"22b1-3","striped",1,23081,1,1,2,"English","Female",NA,29,"Yes",26,5,3,26,"2","1","2, 6, 9, 2, 5, 7, 3, 4, 7",TRUE,0.494505494505495,0.10989010989011,0.395604395604396
"995",995,62,"striped",233,0,5,233,5,0,"striped","texture",8.66046666666667,1,"task",321,123,"solid","task","polka-dotted",1,123,"3","polka-dotted",2,0.833333333333333,"female",321,"solid",0.166666666666667,0,233,"solid",0.5,"circle","22b1",0.2,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'green']",0,"22b1-2","striped",1,25151,2,1,2,"English","Female",NA,29,"Yes",26,6,22,26,"2","1","2, 6, 9, 3, 5, 7, 1, 5, 9",FALSE,0.494505494505495,0.10989010989011,0.395604395604396
"996",996,62,"striped",122,0,6,332,4,0,"striped","texture",8.66046666666667,1,"task",122,332,"solid","task","polka-dotted",1,313,"3","polka-dotted",2,0.869565217391304,"female",332,"solid",0.130434782608696,0,313,"solid",0.5,"red","22b1",0.15,"polka-dotted","['cloud', 'square', 'red', 'green']",0,"22b1-3","striped",1,12881,3,1,2,"English","Female",NA,29,"Yes",13,18,21,18,"8","2","1, 5, 8, 3, 6, 8, 3, 4, 9",TRUE,0.451505016722408,0.0668896321070234,0.481605351170569
"997",997,62,"circle",232,1,11,312,4,0.303030303030303,"square","shape",8.66046666666667,0.5,"task",312,232,"cloud","task","cloud",1,313,"2","cloud",1,0.454545454545455,"female",312,"circle",0.242424242424242,1,313,"circle",0,"red","22a2b",0.4,"square","['solid', 'polka-dotted', 'red', 'green']",0.5,"22a2b-2a","square",0.75,12710,0,1,2,"English","Female",NA,29,"Yes",17,12,21,12,"8","3","2, 6, 8, 3, 4, 8, 3, 4, 9",TRUE,0.517241379310345,0.172413793103448,0.310344827586207
"998",998,62,"circle",133,1,12,133,2,0.375,"square","shape",8.66046666666667,0.5,"task",133,233,"cloud","task","cloud",1,333,"2","cloud",1,0.46875,"female",233,"circle",0.15625,1,333,"circle",0,"green","331",0.25,"square","['polka-dotted', 'green']",0.6,"331-3","square",0.75,29240,1,1,2,"English","Female",NA,29,"Yes",25,26,27,25,"9","3","1, 6, 9, 2, 6, 9, 3, 6, 9",TRUE,0.681818181818182,0.113636363636364,0.204545454545455
"999",999,62,"circle",132,1,13,132,5,0.5,"square","shape",8.66046666666667,0.5,"task",121,312,"cloud","task","cloud",1,312,"3","cloud",1,0.40625,"female",121,"circle",0.09375,1,132,"circle",0,"red","22b1",0.15,"square","['solid', 'striped', 'polka-dotted', 'blue', 'red']",0.8,"22b1-2","square",0.65,5130,2,1,2,"English","Female",NA,29,"Yes",16,4,12,16,"8","2","1, 6, 8, 1, 5, 7, 3, 4, 8",TRUE,0.692307692307692,0.192307692307692,0.115384615384615
"1000",1000,62,"circle",212,1,14,122,3,0.515151515151515,"square","shape",8.66046666666667,0.5,"task",212,122,"cloud","task","cloud",1,222,"3","cloud",1,0.393939393939394,"female",122,"circle",0.0909090909090909,1,222,"circle",0,"striped","322b",0.15,"square","['solid', 'striped', 'red']",0.85,"322b-2","square",0.65,3620,3,1,2,"English","Female",NA,29,"Yes",11,13,14,13,"5","3","2, 4, 8, 1, 5, 8, 2, 5, 8",TRUE,0.705882352941177,0.117647058823529,0.176470588235294
"1001",1001,62,"red",333,1,19,132,4,0.32258064516129,"red","color",8.66046666666667,0,"task",132,233,"blue","task","red",1,132,"2","blue",3,0.225806451612903,"female",233,"blue",0.451612903225806,2,333,"green",0.5,"polka-dotted","321",0.7,"green","['cloud', 'circle', 'square', 'polka-dotted']",0.5,"321-2","green",0.35,29151,0,1,2,"English","Female",NA,29,"Yes",27,26,16,16,"6","3","3, 6, 9, 2, 6, 9, 1, 6, 8",TRUE,0.571428571428572,0.285714285714286,0.142857142857143
"1002",1002,62,"red",222,1,20,222,4,0.214285714285714,"red","color",8.66046666666667,0,"task",331,222,"blue","task","red",1,331,"1","blue",3,0.25,"female",223,"blue",0.535714285714286,2,223,"green",0.5,"striped","22a1",0.75,"green","['circle', 'square', 'striped', 'polka-dotted']",0.3,"22a1-3","green",0.35,16262,1,1,2,"English","Female",NA,29,"Yes",14,23,9,14,"5","3","2, 5, 8, 2, 5, 9, 3, 6, 7",TRUE,0.545454545454546,0.363636363636364,0.0909090909090909
"1003",1003,62,"red",132,1,21,132,5,0.2,"red","color",8.66046666666667,0,"task",221,132,"blue","task","red",1,221,"1","blue",3,0.233333333333333,"female",323,"blue",0.566666666666667,2,323,"green",0.5,"cloud","211",0.85,"green","['cloud', 'circle', 'square', 'striped', 'polka-dotted']",0.3,"211-3","green",0.35,18802,2,1,2,"English","Female",NA,29,"Yes",16,24,5,16,"1","3","1, 6, 8, 3, 5, 9, 2, 5, 7",FALSE,0.545454545454546,0.363636363636364,0.0909090909090909
"1004",1004,62,"red",123,1,22,332,5,0.129032258064516,"red","color",8.66046666666667,0,"task",111,332,"blue","task","red",1,332,"1","blue",3,0.225806451612903,"female",111,"blue",0.645161290322581,2,123,"green",0.5,"polka-dotted","211",1,"green","['cloud', 'square', 'solid', 'striped', 'polka-dotted']",0.2,"211-3","green",0.35,14662,3,1,2,"English","Female",NA,29,"Yes",22,1,18,18,"6","3","1, 5, 9, 1, 4, 7, 3, 6, 8",FALSE,0.545454545454546,0.363636363636364,0.0909090909090909
"1005",1005,62,"red",223,1,27,321,3,0.411764705882353,"green","color",8.66046666666667,0.5,"task",321,322,"blue","task","green",1,321,"3","blue",3,0.294117647058824,"female",322,"red",0.294117647058824,3,223,"red",0,"striped","321",0.5,"green","['circle', 'square', 'striped']",0.7,"321-3","blue",0.5,16361,0,1,2,"English","Female",NA,29,"Yes",23,15,6,6,"5","3","2, 5, 9, 3, 5, 8, 3, 5, 7",TRUE,0.5,0.25,0.25
"1006",1006,62,"red",212,1,28,211,4,0.428571428571429,"green","color",8.66046666666667,0.5,"task",211,212,"blue","task","green",1,322,"3","blue",3,0.285714285714286,"female",211,"red",0.285714285714286,3,322,"red",0,"solid","22a2b",0.5,"green","['circle', 'square', 'solid', 'striped']",0.75,"22a2b-2b","blue",0.5,4102,1,1,2,"English","Female",NA,29,"Yes",11,2,15,2,"4","3","2, 4, 8, 2, 4, 7, 3, 5, 8",TRUE,0.48780487804878,0.146341463414634,0.365853658536585
"1007",1007,62,"red",111,1,29,323,4,0.393939393939394,"green","color",8.66046666666667,0.5,"task",111,122,"blue","task","green",1,122,"2","blue",3,0.484848484848485,"female",323,"red",0.121212121212121,3,323,"red",0,"striped","22b1",0.2,"green","['cloud', 'square', 'solid', 'striped']",0.65,"22b1-3","blue",0.8,18372,2,1,2,"English","Female",NA,29,"Yes",1,24,13,24,"5","2","1, 4, 7, 3, 5, 9, 1, 5, 8",TRUE,0.454545454545455,0.0909090909090909,0.454545454545455
"1008",1008,62,"red",221,1,30,133,5,0.351351351351351,"green","color",8.66046666666667,0.5,"task",221,332,"blue","task","green",1,332,"2","blue",3,0.54054054054054,"female",133,"red",0.108108108108108,3,133,"red",0,"polka-dotted","211",0.2,"green","['cloud', 'circle', 'square', 'striped', 'polka-dotted']",0.65,"211-3","blue",1,21642,3,1,2,"English","Female",NA,29,"Yes",5,25,18,25,"6","2","2, 5, 7, 1, 6, 9, 3, 6, 8",TRUE,0.405405405405405,0.0540540540540541,0.54054054054054
"1009",1009,63,"circle",322,0,3,221,4,0.230769230769231,"square","shape",7.50938333333333,0.5,"task",221,312,"cloud","task","circle",0.75,221,"2","circle",1,0.153846153846154,"female",312,"cloud",0.615384615384615,0,322,"cloud",1,"striped","22a2b",0.8,"square","['solid', 'striped', 'blue', 'red']",0.3,"22a2b-2a","square",0.2,4230,0,3,2,"English","Male",NA,53,"Yes",15,12,5,5,"5","1","3, 5, 8, 3, 4, 8, 2, 5, 7",TRUE,0.483870967741935,0.32258064516129,0.193548387096774
"1010",1010,63,"circle",323,0,4,323,4,0.111111111111111,"square","shape",7.50938333333333,0.5,"task",112,113,"cloud","task","circle",0.75,113,"2","circle",1,0.444444444444444,"female",112,"cloud",0.444444444444444,0,323,"cloud",1,"green","22a2b",0.8,"square","['solid', 'striped', 'red', 'green']",0.2,"22a2b-2a","square",0.8,19330,1,3,2,"English","Male",NA,53,"Yes",24,10,19,24,"9","2","3, 5, 9, 1, 4, 8, 1, 4, 9",TRUE,0.3,0.5,0.2
"1011",1011,63,"circle",233,0,5,233,5,0.111111111111111,"square","shape",7.50938333333333,0.5,"task",112,323,"cloud","task","circle",0.75,112,"2","circle",1,0.444444444444444,"female",323,"cloud",0.444444444444444,0,233,"cloud",1,"polka-dotted","211",0.8,"square","['solid', 'striped', 'polka-dotted', 'red', 'green']",0.2,"211-3","square",0.8,25620,2,3,2,"English","Male",NA,53,"Yes",26,24,10,26,"6","2","2, 6, 9, 3, 5, 9, 1, 4, 8",FALSE,0.3,0.5,0.2
"1012",1012,63,"circle",323,0,6,323,4,0.0857142857142857,"square","shape",7.50938333333333,0.5,"task",121,113,"cloud","task","circle",0.75,121,"2","circle",1,0.457142857142857,"female",113,"cloud",0.457142857142857,0,323,"cloud",1,"striped","22b2b",0.8,"square","['solid', 'striped', 'blue', 'green']",0.15,"22b2b-2","square",0.8,19270,3,3,2,"English","Male",NA,53,"Yes",24,19,4,24,"5","3","3, 5, 9, 1, 4, 9, 1, 5, 7",TRUE,0.15929203539823,0.663716814159292,0.176991150442478
"1013",1013,63,"circle",322,0.5,11,322,4,0.32258064516129,"cloud","shape",7.50938333333333,1,"task",312,322,"cloud","task","square",0.9,312,"3","square",1,0.548387096774194,"female",232,"circle",0.129032258064516,1,232,"circle",0,"red","321",0.2,"square","['solid', 'striped', 'polka-dotted', 'red']",0.5,"321-2","cloud",0.85,6620,0,3,2,"English","Male",NA,53,"Yes",15,17,12,15,"8","2","3, 5, 8, 2, 6, 8, 3, 4, 8",TRUE,0.615384615384615,0.153846153846154,0.230769230769231
